Registro origen,ID,CLEE,Establecimiento,Razón social,Código SCIAN,Actividad SCIAN,Categoría del proyecto,Subcategoría,Población objetivo estimada,Sector,Alcance,Dedicación a infancias,Regla de inclusión,Palabras clave detectadas,Es guardería o estancia infantil,Es preescolar,Es primaria,Es secundaria,Es escuela de varios niveles,Es educación especial,Es media superior o técnica,Es formación complementaria,Es club o deporte,Es recreación o cultura infantil,Es apoyo social o residencia,Enfoque primera infancia,Revisión manual,Motivo de revisión,Personal ocupado,Tipo de unidad económica,Alcaldía,Localidad,Asentamiento,Código postal,Código postal válido,Tipo de vialidad,Vialidad,Número exterior,Clave geográfica AGEB,AGEB,Manzana,Latitud,Longitud,Coordenadas válidas,Fecha de alta DENUE,Año de alta DENUE,Versión SCIAN declarada,Año de datos,Mes de corte,Edición DENUE,Archivo fuente
323281,6313144,09014713941000031000003220M0,CENTRO LIBANES HERMES,CENTRO LIBANES AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",101 a 250 personas,Fijo,Benito Juárez,Benito Juárez,CREDITO CONSTRUCTOR,03940,1,CALLE,HERMES,67,0901400010929,0929,023,19.36361415,-99.17993913,1,2010-07,2010,2018,2025,05,2025-05,denue_09_0525_shp.zip
323857,884585,09014713941000132000000000U6,CLUB DE PORTIVO MIXCOAC,CLUB DEPORTIVO MIXCOAC AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Benito Juárez,Benito Juárez,INSURGENTES MIXCOAC,03920,1,CALLE,JEREZ,32,0901400010793,0793,006,19.37384398,-99.1821023,1,2010-07,2010,2018,2025,05,2025-05,denue_09_0525_shp.zip
320298,10967640,09014713941000291000000000U0,ELECTROFITNESS & BEAUTY STUDIO,,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Benito Juárez,Benito Juárez,PORTALES NORTE,03300,1,CALLE,MONROVIA,117,0901400010789,0789,014,19.37202194,-99.14872248,1,2024-11,2024,2018,2025,05,2025-05,denue_09_0525_shp.zip
328097,6323835,09003713941000146001000000U9,CENSODEP,CENTRO SOCIOCULTURAL Y DEPORTIVO JOSE LOPEZ PORTILLO AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",101 a 250 personas,Fijo,Coyoacán,Coyoacán,SAN FRANCISCO CULHUACÁN,04470,1,AVENIDA,SANTA ANA,750,0900300010605,0605,008,19.32821886,-99.10934396,1,2010-07,2010,2018,2025,05,2025-05,denue_09_0525_shp.zip
326460,6258215,09003713941000083001063912M4,CENTRO DEPORTIVO Y CULTURAL DEL SINDICATO MEXICANO DE ELECTRICISTAS,SINDICATO MEXICANO DE ELECTRICISTAS SC DE RL DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Coyoacán,Coyoacán,LOS GIRASOLES,04920,1,CALZADA,DEL HUESO,381,090030001168A,168A,001,19.30573632,-99.12861223,1,2010-07,2010,2018,2025,05,2025-05,denue_09_0525_shp.zip
323829,6313476,09003713941000167000000000U5,CLUB CAMPESTRE DE LA CIUDAD DE MEXICO,CLUB CAMPESTRE DE LA CIUDAD DE MEXICO SA,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",251 y más personas,Fijo,Coyoacán,Coyoacán,COUNTRY CLUB,04220,1,CALZADA,CALZADA DE TLALPAN,1978,0900300010075,0075,002,19.34592125,-99.14455239,1,2010-07,2010,2018,2025,05,2025-05,denue_09_0525_shp.zip
323834,11804216,09003713941000231000000000U9,CLUB DE ESCRIME TOUCHE,,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto | Código postal faltante o inválido",0 a 5 personas,Fijo,Coyoacán,Coyoacán,PASEOS DE TASQUEÑA,,0,AVENIDA,Paseo de los Jardines,222,0900300010200,0200,004,19.34369619,-99.12619007,1,2025-04,2025,2018,2025,05,2025-05,denue_09_0525_shp.zip
336106,11753485,09003713941000221000004346S0,OFICINA CORPORATIVA CIUDAD DE MEXICO,CLUB DEPORTIVO SOCIAL Y CULTURAL CRUZ AZUL SC DE RL DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",11 a 30 personas,Fijo,Coyoacán,Coyoacán,PEDREGAL DE CARRASCO,04700,1,CALLE,Gran Sur,5550,0900300011641,1641,039,19.30490663,-99.16489404,1,2025-04,2025,2018,2025,05,2025-05,denue_09_0525_shp.zip
336486,6313212,09003713941000126001004176M1,PARQUE ASTURIAS,CENTRO ASTURIANO DE MEXICO S DE RL DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",101 a 250 personas,Fijo,Coyoacán,Coyoacán,EL RELOJ,04640,1,CALLE,CALIZ,118,0900300010855,0855,029,19.31915911,-99.1432132,1,2010-07,2010,2018,2025,05,2025-05,denue_09_0525_shp.zip
339526,6313172,09003713941000156001000000U8,TERRANOVA COUNTRY CLUB,TERRANOVA COUNTRY CLUB SA,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Coyoacán,Coyoacán,COPILCO EL BAJO,04360,1,EJE VIAL,10 SUR (AVENIDA COPILCO),55,090030001054A,054A,022,19.33824349,-99.18876138,1,2010-07,2010,2018,2025,05,2025-05,denue_09_0525_shp.zip
335035,6313432,09003713941000115001002511S4,UNIDAD SUR,ASOCIACION CRISTIANA DE JOVENES DE LA CIUDAD DE MEXICO YMCA AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Coyoacán,Coyoacán,DEL CARMEN COYOACAN,04100,1,AVENIDA,RIO CHURUBUSCO,262,0900300010041,0041,016,19.35744597,-99.15342882,1,2010-07,2010,2018,2025,05,2025-05,denue_09_0525_shp.zip
326432,6257541,09004713941000073000002675S3,CENTRO DEPORTIVO ISRAELITA PUNTO CDI MONTE SINAI,CENTRO DEPORTIVO ISRAELITA AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto | Código postal faltante o inválido",31 a 50 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,VISTA HERMOSA,,0,AVENIDA,LOMA DE LA PALMA,200,0900400010176,0176,056,19.38372971,-99.27403718,1,2014-12,2014,2018,2025,05,2025-05,denue_09_0525_shp.zip
323858,6258612,09004713943000145001000000U5,CLUB DE RAQUETA EL YAQUI,CLUB DE RAQUETA EL YAQUI SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,JESUS DEL MONTE,05260,1,AVENIDA,JOSE MARIA CASTORENA,460,0900400010354,0354,009,19.36199633,-99.28863764,1,2010-07,2010,2018,2025,05,2025-05,denue_09_0525_shp.zip
324173,9633097,09004713941000192000000000U1,HIPICO SAN MATEO,,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",6 a 10 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,SAN MATEO TLALTENANGO,05600,1,CALLE,PROLONGACION ABASOLO,50,0900400010373,0373,001,19.3466671,-99.2741687,1,2024-11,2024,2018,2025,05,2025-05,denue_09_0525_shp.zip
337485,8616498,09004713942000011000000000U1,LIGA DEPORTIVA CUAJIMALPA PALOALTO,DIRECCION GENARAL DEL DEPORTE ALCALDIA DE CUAJIMALPA DE MORELOS,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,BOSQUES DE LAS LOMAS,05120,1,ANDADOR,TERCER,9,0900400010195,0195,060,19.38443858,-99.25567052,1,2019-11,2019,2018,2025,05,2025-05,denue_09_0525_shp.zip
324803,9915816,09015713941000381000000000U6,9 ROUND,ALAN MARTINEZ SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Cuauhtémoc,Cuauhtémoc,CUAUHTEMOC,06500,1,CALLE,RIO VOLGA,87,0901500010930,0930,001,19.42717779,-99.16999896,1,2024-11,2024,2018,2025,05,2025-05,denue_09_0525_shp.zip
322793,8485045,09015713941000314000040163S7,C + DEPORTIVO BUENAVISTA,CLUB C UNO SAPI DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",11 a 30 personas,Fijo,Cuauhtémoc,Cuauhtémoc,BUENAVISTA,06350,1,EJE VIAL,1 NORTE (MOSQUETA),259,090150001049A,049A,001,19.44687238,-99.15236972,1,2019-11,2019,2018,2025,05,2025-05,denue_09_0525_shp.zip
323363,9758448,09015713942000024000000000U0,CENTRO SOCIAL Y CULTURAL SECRETARIA DE ECONOMIA,SECRETARIA DE ECONOMIA,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",31 a 50 personas,Fijo,Cuauhtémoc,Cuauhtémoc,ROMA NORTE,06700,1,CALLE,FRONTERA,16,0901500011017,1017,012,19.42449439,-99.15715273,1,2024-11,2024,2018,2025,05,2025-05,denue_09_0525_shp.zip
323827,10186905,09015713941000414000000000U5,CLUB CITLALTEPETL DE MEXICO,CLUB CITLALTEPETL DE MEXICO SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",31 a 50 personas,Fijo,Cuauhtémoc,Cuauhtémoc,ROMA NORTE,07600,1,CALLE,CORDOBA,235,0901500011110,1110,029,19.41220366,-99.15705099,1,2024-11,2024,2018,2025,05,2025-05,denue_09_0525_shp.zip
324109,6318432,09015713941000245001000000U3,CLUB UNIVERSITARIO DE MEXICO,CLUB UNIVERSITARIO DE MEXICO AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",31 a 50 personas,Fijo,Cuauhtémoc,Cuauhtémoc,JUAREZ,06600,1,AVENIDA,PASEO DE LA REFORMA,150,0901500010803,0803,002,19.43073201,-99.15855904,1,2010-07,2010,2018,2025,05,2025-05,denue_09_0525_shp.zip
338029,10167559,09015713941000395000000000U6,SOHO HOUSE,SHMX OPECO S DE RL DE CV SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Cuauhtémoc,Cuauhtémoc,JUAREZ,06600,1,CALLE,VERSALLES,28,0901500010856,0856,009,19.4310021,-99.15441209,1,2024-11,2024,2018,2025,05,2025-05,denue_09_0525_shp.zip
335005,10802961,09015713941000401000000000U2,TRISTAR SPORTS,,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Cuauhtémoc,Cuauhtémoc,JUAREZ,06600,1,CALLE,LIVERPOOL,41,0901500010841,0841,002,19.42719163,-99.15808377,1,2024-11,2024,2018,2025,05,2025-05,denue_09_0525_shp.zip
326892,6731641,09005713942000052001000000U2,CENTRO DE RECREACION Y DEPORTIVO SANTA ISABEL TOLA GDF,GOBIERNO DE LA CDMX,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",6 a 10 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,SANTA ISABEL TOLA,07010,1,CALLE,AXAYACATL,,0900500010987,0987,001,19.49640981,-99.11381147,1,2016-10,2016,2018,2025,05,2025-05,denue_09_0525_shp.zip
326436,11557629,09005713942000071000061107S2,CENTRO DEPORTIVO LUIGGY,GOBIERNO DE LA CIUDAD DE MEXICO,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,SALVADOR DIAZ MIRON,07440,1,EJE VIAL,3 ORIENTE AVENIDA INGENIERO EDUARDO MOLINA,,0900500012907,2907,052,19.48465316,-99.09523017,1,2024-11,2024,2018,2025,05,2025-05,denue_09_0525_shp.zip
320623,6308407,09005531210000216000000000U5,EDIFICIOS ANAHUAC,EDIFICIOS ANAHUAC SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",101 a 250 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,TORRES LINDAVISTA,07320,1,CALZADA,SANTA ANA NORTE,111,0900500013375,3375,009,19.51119389,-99.14627026,1,2010-07,2010,2018,2025,05,2025-05,denue_09_0525_shp.zip
339080,9277304,09005713941000291000000000U8,SPORT FOOT STYLO ZAPATERIAS,SPORT FOOT STYLO ZAPATERIAS,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,CALPULTITLAN,07370,1,EJE VIAL,4 NORTE (AVENIDA FORTUNA),334,0900500011256,1256,010,19.48455558,-99.13356034,1,2020-11,2020,2018,2025,05,2025-05,denue_09_0525_shp.zip
335023,846688,09005713942000034001000000U0,UNIDAD DEPORTIVA BENITO JUAREZ,GOBIERNO FEDERAL,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,CALPULTITLAN,07370,1,AVENIDA,INSTITUTO POLITECNICO NACIONAL,1601,0900500011256,1256,010,19.48380648,-99.13470094,1,2010-07,2010,2018,2025,05,2025-05,denue_09_0525_shp.zip
320510,9222279,09007713113000071000000000U6,AGUA CENTER,CIMUGA Y ACUACENTER AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",6 a 10 personas,Fijo,Iztapalapa,Iztapalapa,DR ALFONSO ORTIZ TIRADO,09020,1,CALLE,PLAZA TEPOZAN,25,0900700012390,2390,020,19.38957518,-99.07951555,1,2019-11,2019,2018,2025,05,2025-05,denue_09_0525_shp.zip
