Registro origen,ID,CLEE,Establecimiento,Razón social,Código SCIAN,Actividad SCIAN,Categoría del proyecto,Subcategoría,Población objetivo estimada,Sector,Alcance,Dedicación a infancias,Regla de inclusión,Palabras clave detectadas,Es guardería o estancia infantil,Es preescolar,Es primaria,Es secundaria,Es escuela de varios niveles,Es educación especial,Es media superior o técnica,Es formación complementaria,Es club o deporte,Es recreación o cultura infantil,Es apoyo social o residencia,Enfoque primera infancia,Revisión manual,Motivo de revisión,Personal ocupado,Tipo de unidad económica,Alcaldía,Localidad,Asentamiento,Código postal,Código postal válido,Tipo de vialidad,Vialidad,Número exterior,Clave geográfica AGEB,AGEB,Manzana,Latitud,Longitud,Coordenadas válidas,Fecha de alta DENUE,Año de alta DENUE,Versión SCIAN declarada,Año de datos,Mes de corte,Edición DENUE,Archivo fuente
323363,6766206,09014713942000032000000000U6,BANCO BANCOMER,GIMNASIO ACTIVO SA DE CV,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",6 a 10 personas,Fijo,Benito Juárez,Benito Juárez,PORTALES NORTE,03300,1,EJE VIAL,7 SUR (MUNICIPIO LIBRE),0,0901400010774,0774,032,19.36863578,-99.14506584,1,2016-10,2016,2018,2024,11,2024-11,denue_09_1124_shp.zip
321834,6313209,09014713941000196001000000U1,CENTRO DEPORTIVO COYOACAN,CENTRO DEPORTIVO COYOACAN AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto | Código postal faltante o inválido",251 y más personas,Fijo,Benito Juárez,Benito Juárez,GENERAL PEDRO MA ANAYA,,0,CALLE,CARRILLO PUERTO,359,0901400010971,0971,006,19.3613696,-99.1620173,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
321328,6313144,09014713941000031000003220M0,CENTRO LIBANES HERMES,CENTRO LIBANES AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto | Código postal faltante o inválido",101 a 250 personas,Fijo,Benito Juárez,Benito Juárez,CREDITO CONSTRUCTOR,,0,CALLE,HERMES,67,0901400010929,0929,023,19.36361415,-99.17993913,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
327552,884585,09014713941000132000000000U6,CLUB DE PORTIVO MIXCOAC,CLUB DEPORTIVO MIXCOAC AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Benito Juárez,Benito Juárez,INSURGENTES MIXCOAC,03920,1,CALLE,JEREZ,32,0901400010793,0793,006,19.37384452,-99.18210396,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
329586,10967640,09014713941000291000000000U0,ELECTROFITNESS & BEAUTY STUDIO,,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Benito Juárez,Benito Juárez,PORTALES NORTE,03300,1,CALLE,MONROVIA,117,0901400010789,0789,014,19.37202225,-99.14872447,1,2024-11,2024,2018,2024,11,2024-11,denue_09_1124_shp.zip
322449,6323835,09003713941000146001000000U9,CENSODEP,CENTRO SOCIOCULTURAL Y DEPORTIVO JOSE LOPEZ PORTILLO AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto | Código postal faltante o inválido",51 a 100 personas,Fijo,Coyoacán,Coyoacán,SAN FRANCISCO CULHUACÁN,,0,AVENIDA,SANTA ANA,750,0900300010605,0605,008,19.32821886,-99.10934396,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
321753,6258215,09003713941000083001063912M4,CENTRO DEPORTIVO Y CULTURAL DEL SINDICATO MEXICANO DE ELECTRICISTAS,SINDICATO MEXICANO DE ELECTRICISTAS ES INDEPENDIENTE Y SOBERANO EN SU REGIMEN,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Coyoacán,Coyoacán,LOS GIRASOLES,04920,1,CALZADA,DEL HUESO,381,090030001168A,168A,001,19.30573632,-99.12861223,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
327520,6313476,09003713941000167000000000U5,CLUB CAMPESTRE DE LA CIUDAD DE MEXICO,CLUB CAMPESTRE DE LA CIUDAD DE MEXICO SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",251 y más personas,Fijo,Coyoacán,Coyoacán,COUNTRY CLUB,04220,1,CALZADA,CALZADA DE TLALPAN,1978,0900300010075,0075,002,19.34592125,-99.14455239,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
327301,9329603,09015713941000361000000000U8,CLUB DEPORTIVO AMÉRICA,CLUB DEPORTIVO AMÉRICA,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto | Código postal faltante o inválido",0 a 5 personas,Fijo,Coyoacán,Coyoacán,,,0,,CALZADA DE TLALPAN,,0900300011410,1410,001,19.31029338,-99.13417381,1,2020-11,2020,2018,2024,11,2024-11,denue_09_1124_shp.zip
338345,6313212,09003713941000126001004176M1,PARQUE ASTURIAS,CENTRO ASTURIANO DE MEXICO S DE RL DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto | Código postal faltante o inválido",251 y más personas,Fijo,Coyoacán,Coyoacán,EL RELOJ,,0,CALLE,CALIZ,118,0900300010855,0855,029,19.31915911,-99.1432132,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
331866,6313172,09003713941000156001000000U8,TERRANOVA CONTRY CLUB,TERRANOVA CONTRY CLUB SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",101 a 250 personas,Fijo,Coyoacán,Coyoacán,COPILCO EL BAJO,04360,1,EJE VIAL,10 SUR (AVENIDA COPILCO),55,090030001054A,054A,022,19.33824349,-99.18876138,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
332051,6313432,09003713941000115001002511S4,UNIDAD SUR,ASOCIACION CRISTIANA DE JOVENES DE LA CIUDAD DE MEXICO YMCA AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto | Código postal faltante o inválido",101 a 250 personas,Fijo,Coyoacán,Coyoacán,DEL CARMEN COYOACAN,,0,AVENIDA,RIO CHURUBUSCO,262,0900300010041,0041,016,19.35744597,-99.15342882,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
321777,6257541,09004713941000073000002675S3,CENTRO DEPORTIVO ISRAELITA PUNTO CDI MONTE SINAI,CENTRO DEPORTIVO ISRAELITA AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",11 a 30 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,VISTA HERMOSA,05100,1,AVENIDA,LOMA DE LA PALMA,200,0900400010176,0176,056,19.38372971,-99.27403718,1,2014-12,2014,2018,2024,11,2024-11,denue_09_1124_shp.zip
327285,6258612,09004713943000145001000000U5,CLUB DE RAQUETA EL YAQUI,CLUB DE RAQUETA EL YAQUI SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,JESUS DEL MONTE,05260,1,AVENIDA,JOSE MARIA CASTORENA,460,0900400010354,0354,009,19.36199364,-99.2886359,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
328299,9633097,09004713941000192000000000U1,HIPICO SAN MATEO,,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",6 a 10 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,SAN MATEO TLALTENANGO,05600,1,CALLE,PROLONGACION ABASOLO,50,0900400010373,0373,001,19.34666508,-99.27417381,1,2024-11,2024,2018,2024,11,2024-11,denue_09_1124_shp.zip
329472,8616498,09004713942000011000000000U1,LIGA DEPORTIVA CUAJIMALPA PALOALTO,DIRECCION GENARAL DEL DEPORTE ALCALDIA DE CUAJIMALPA DE MORELOS,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,BOSQUES DE LAS LOMAS,05120,1,ANDADOR,TERCER,9,0900400010195,0195,060,19.38444108,-99.25567597,1,2019-11,2019,2018,2024,11,2024-11,denue_09_1124_shp.zip
324320,9915816,09015713941000381000000000U6,9 ROUND,ALAN MARTINEZ SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Cuauhtémoc,Cuauhtémoc,CUAUHTEMOC,06500,1,CALLE,RIO VOLGA,87,0901500010930,0930,001,19.42717193,-99.16999589,1,2024-11,2024,2018,2024,11,2024-11,denue_09_1124_shp.zip
323432,892251,09015713943000993000000000U6,ASOSIACION CRISTIANA FEMENINA DF,ASOSIACION CRISTIANA FEMENINA AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",11 a 30 personas,Fijo,Cuauhtémoc,Cuauhtémoc,CENTRO,06040,1,CALLE,HUMBOLDT,62,0901500010860,0860,022,19.43276021,-99.14862633,1,2014-12,2014,2018,2024,11,2024-11,denue_09_1124_shp.zip
321247,9758448,09015713942000024000000000U0,CENTRO SOCIAL Y CULTURAL SECRETARIA DE ECONOMIA,SECRETARIA DE ECONOMIA,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",31 a 50 personas,Fijo,Cuauhtémoc,Cuauhtémoc,ROMA NORTE,06700,1,CALLE,FRONTERA,16,0901500011017,1017,012,19.42449338,-99.15715714,1,2024-11,2024,2018,2024,11,2024-11,denue_09_1124_shp.zip
327517,8485045,09015713941000314000040163S7,CLUB C,CLUB C UNO SAPI DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",31 a 50 personas,Fijo,Cuauhtémoc,Cuauhtémoc,BUENAVISTA,06350,1,EJE VIAL,NINGUNO,259,090150001049A,049A,001,19.44687238,-99.15236972,1,2019-11,2019,2018,2024,11,2024-11,denue_09_1124_shp.zip
327521,10186905,09015713941000414000000000U5,CLUB CITLALTEPETL DE MEXICO,CLUB CITLALTEPETL DE MEXICO SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",31 a 50 personas,Fijo,Cuauhtémoc,Cuauhtémoc,ROMA NORTE,07600,1,CALLE,CORDOBA,235,0901500011110,1110,029,19.41220366,-99.15705099,1,2024-11,2024,2018,2024,11,2024-11,denue_09_1124_shp.zip
328271,6318432,09015713941000245001000000U3,CLUB UNIVERSITARIO DE MEXICO,CLUB UNIVERSITARIO DE MEXICO AC,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto | Código postal faltante o inválido",31 a 50 personas,Fijo,Cuauhtémoc,Cuauhtémoc,JUAREZ,,0,AVENIDA,PASEO DE LA REFORMA,150,0901500010803,0803,002,19.43073201,-99.15855904,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
336524,10167559,09015713941000395000000000U6,SOHO HOUSE,SHMX OPECO S DE RL DE CV SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Cuauhtémoc,Cuauhtémoc,JUAREZ,06600,1,CALLE,VERSALLES,28,0901500010856,0856,009,19.43100252,-99.15441344,1,2024-11,2024,2018,2024,11,2024-11,denue_09_1124_shp.zip
332027,10802961,09015713941000401000000000U2,TRISTAR SPORTS,,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Cuauhtémoc,Cuauhtémoc,JUAREZ,06600,1,CALLE,LIVERPOOL,41,0901500010841,0841,002,19.42719311,-99.15808454,1,2024-11,2024,2018,2024,11,2024-11,denue_09_1124_shp.zip
321861,6731641,09005713942000052001000000U2,CENTRO DE RECREACION Y DEPORTIVO SANTA ISABEL TOLA GDF,GOBIERNO DE LA CDMX,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",6 a 10 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,SANTA ISABEL TOLA,07010,1,CALLE,AXAYACATL,,0900500010987,0987,001,19.49640531,-99.11381517,1,2016-10,2016,2018,2024,11,2024-11,denue_09_1124_shp.zip
321796,11557629,09005713942000071000061107S2,CENTRO DEPORTIVO LUIGGY,GOBIERNO DE LA CIUDAD DE MEXICO,713942,Clubes deportivos del sector público,Infancias,Club deportivo,Edades mixtas o no especificadas,Público,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,SALVADOR DIAZ MIRON,07440,1,EJE VIAL,3 ORIENTE AVENIDA INGENIERO EDUARDO MOLINA,,0900500012907,2907,052,19.48465316,-99.09523017,1,2024-11,2024,2018,2024,11,2024-11,denue_09_1124_shp.zip
329505,6308407,09005531210000216000000000U5,EDIFICIOS ANAHUAC,EDIFICIOS ANAHUAC SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto | Código postal faltante o inválido",101 a 250 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,TORRES LINDAVISTA,,0,CALZADA,SANTA ANA NORTE,111,0900500013375,3375,009,19.51119389,-99.14627026,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
328816,11588427,09005713941000301000000000U5,KICK BOXING KONG,,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",0 a 5 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,AMPLIACION MALACATES,07119,1,CALLE,SAN MIGUEL,4,0900500013430,3430,010,19.57440333,-99.13108217,1,2024-11,2024,2018,2024,11,2024-11,denue_09_1124_shp.zip
332986,6309677,09005713941000161000004125S3,SPORT CITY ENTRENNA LINDAVISTA,SPORT CITY SA DE CV,713941,Clubes deportivos del sector privado,Infancias,Club deportivo,Edades mixtas o no especificadas,Privado,Complementario,Mixta por código,Código SCIAN de club o liga deportiva,,0,0,0,0,0,0,0,0,1,0,0,0,SI,"El código no distingue entre público infantil, juvenil y adulto",51 a 100 personas,Fijo,Gustavo A. Madero,Gustavo A. Madero,MAGDALENA DE LAS SALINAS,06770,1,CALLE,COLECTOR 13,280,0900500011256,1256,012,19.48703181,-99.13137184,1,2010-07,2010,2018,2024,11,2024-11,denue_09_1124_shp.zip
